group,names,scores,logfoldchanges,pvals,pvals_adj
FCGR3A+ Monocytes,IGLL5,16.098211,,2.6258734405797763e-58,2.4772390948865815e-57
FCGR3A+ Monocytes,NNT-AS1,16.012396,,1.0469836232504472e-57,9.47496491629364e-57
FCGR3A+ Monocytes,NIPSNAP3B,15.971971,-1.5863675,2.0035505644033872e-57,1.7652427880206054e-56
FCGR3A+ Monocytes,RP11-428G5.5,15.949948,,2.8513351182973754e-57,2.468688414110282e-56
FCGR3A+ Monocytes,RP11-178G16.4,15.948915,-0.6145813,2.8989307851384797e-57,2.499078263050413e-56
FCGR3A+ Monocytes,RP11-138A9.2,15.936093,,3.559182490752136e-57,3.0420363168821676e-56
FCGR3A+ Monocytes,STAU2,15.927098,3.6120834,4.1098902600400296e-57,3.4536892941512855e-56
FCGR3A+ Monocytes,YPEL4,15.926478,-0.6563563,4.150858213936617e-57,3.473521517938592e-56
FCGR3A+ Monocytes,P2RX5,15.86434,,1.118869981987872e-56,9.133632506023444e-56
FCGR3A+ Monocytes,ARHGAP24,15.770461,,4.968571980857274e-56,3.851606186711065e-55
FCGR3A+ Monocytes,RP11-314N13.3,15.761673,,5.710128975456591e-56,4.4093660042135834e-55
FCGR3A+ Monocytes,RP11-297B17.3,15.757848,-3.0542657,6.066434100062887e-56,4.6664877692791434e-55
FCGR3A+ Monocytes,GRAP,15.755572,,6.2887007322915575e-56,4.81892776420809e-55
FCGR3A+ Monocytes,KRTAP5-AS1,15.670689,,2.3996533881195706e-55,1.790786110536993e-54
FCGR3A+ Monocytes,LAMP3,15.644117,1.4768004,3.643879576611749e-55,2.6695088473346144e-54
FCGR3A+ Monocytes,FCRLA,15.632744,,4.3563156314259676e-55,3.1797924316977863e-54
FCGR3A+ Monocytes,GALT,15.568642,,1.189057751999038e-54,8.433033702120838e-54
FCGR3A+ Monocytes,AC195454.1,15.467525,-2.638648,5.747467997450082e-54,3.923186346382309e-53
FCGR3A+ Monocytes,ERV3-1,15.417173,,1.2547715734728263e-53,8.449640225406238e-53
FCGR3A+ Monocytes,KCNG1,15.356689,,3.194761545097635e-53,2.0880794412402842e-52
FCGR3A+ Monocytes,EXOC6,15.2916565,,8.691091037895688e-53,5.553412803767213e-52
FCGR3A+ Monocytes,BLNK,15.223315,,2.47657190883604e-52,1.5527096607122506e-51
FCGR3A+ Monocytes,PDE6B,15.133468,3.0991426,9.742289776085014e-52,6.013759121040132e-51
FCGR3A+ Monocytes,TARSL2,15.052099,,3.3445040373185605e-51,1.9848688648774838e-50
FCGR3A+ Monocytes,SYNE2,15.017981,,5.598786392708246e-51,3.274144089303068e-50
FCGR3A+ Monocytes,C16orf74,15.00578,,6.729513156433323e-51,3.923914376929051e-50
FCGR3A+ Monocytes,LST1,14.983344,,9.434774545980898e-51,5.406747590819999e-50
FCGR3A+ Monocytes,ZNF232,14.979726,2.1122375,9.962771162462602e-51,5.693012092835773e-50
FCGR3A+ Monocytes,POMT1,14.9627695,7.0025086,1.2856283581181637e-50,7.284013360442855e-50
FCGR3A+ Monocytes,RP3-395M20.9,14.91614,,2.5881918138432694e-50,1.4339012819076285e-49
FCGR3A+ Monocytes,RP11-164H13.1,14.903009,-0.63067746,3.1506388701287383e-50,1.740684458634662e-49
FCGR3A+ Monocytes,DNAJA3,14.8725605,,4.967645945757756e-50,2.7219977784974005e-49
FCGR3A+ Monocytes,SNPH,14.842009,-0.35801122,7.837385549079524e-50,4.259448667978002e-49
FCGR3A+ Monocytes,ACOT13,14.840871,6.328126,7.971402611787949e-50,4.3088662766421344e-49
FCGR3A+ Monocytes,CHI3L2,14.828051,,9.649463238710843e-50,5.1878834616724966e-49
FCGR3A+ Monocytes,KIAA0040,14.827431,,9.739035612932524e-50,5.222003009615295e-49
FCGR3A+ Monocytes,ZCCHC11,14.7638445,,2.505792854167613e-49,1.3188383442987437e-48
FCGR3A+ Monocytes,DEXI,14.739548,,3.5918173127125335e-49,1.875622617604456e-48
FCGR3A+ Monocytes,RP11-511B23.1,14.730657,-0.18497184,4.097084043768857e-49,2.1338979394629465e-48
FCGR3A+ Monocytes,RP11-421L21.3,14.608241,,2.4886045639217076e-48,1.2443022819608538e-47
FCGR3A+ Monocytes,SEMA4F,14.60545,-0.77023536,2.592667855422818e-48,1.2931011747744728e-47
FCGR3A+ Monocytes,IFITM3,14.570193,,4.3466086421471187e-48,2.1100041952170481e-47
FCGR3A+ Monocytes,ZNF175,14.44023,1.5515571,2.888749710237102e-47,1.328160786315909e-46
FCGR3A+ Monocytes,NOG,14.401045,,5.096692884417628e-47,2.3114253444070874e-46
FCGR3A+ Monocytes,CCDC66,14.29052,,2.507303581327163e-46,1.0925070071142323e-45
FCGR3A+ Monocytes,RGS16,14.26674,1.3115592,3.5268416027008855e-46,1.5267712565804697e-45
FCGR3A+ Monocytes,TDG,14.029354,,1.0308646509076532e-44,4.18810768313054e-44
FCGR3A+ Monocytes,LINC00926,14.003403,,1.4858286189732592e-44,5.967183208727949e-44
FCGR3A+ Monocytes,FCER1G,14.001748,,1.5208257666457787e-44,6.0954940546925e-44
FCGR3A+ Monocytes,SCAPER,13.973212,4.390365,2.271452340247416e-44,9.031619643130879e-44
FCGR3A+ Monocytes,TBCK,13.964941,,2.551159469289679e-44,1.0103601858572985e-43
FCGR3A+ Monocytes,GPR63,13.925962,,4.405647992641448e-44,1.7076155010238171e-43
FCGR3A+ Monocytes,URB2,13.907818,,5.678585081714867e-44,2.1798791100632887e-43
FCGR3A+ Monocytes,GTF2H2,13.900735,4.992985,6.269399041218921e-44,2.402068598168169e-43
FCGR3A+ Monocytes,FBXO21,13.857828,,1.1407415647747238e-43,4.345682151522757e-43
FCGR3A+ Monocytes,PITPNA-AS1,13.850487,,1.2635222349722746e-43,4.795150796858727e-43
FCGR3A+ Monocytes,HMG20A,13.783386,2.68205,3.2086121735520416e-43,1.1994811863745949e-42
FCGR3A+ Monocytes,RIC3,13.632746,,2.5577411413682918e-42,9.386206023369878e-42
FCGR3A+ Monocytes,USP30,13.621372,,2.988977217825112e-42,1.0928618712340445e-41
FCGR3A+ Monocytes,ORC2,13.525839,,1.1008065626298276e-41,3.9455432352323567e-41
FCGR3A+ Monocytes,RP11-290F20.3,13.440231,,3.513380096024148e-41,1.2306059880995264e-40
FCGR3A+ Monocytes,ETS1,13.414383,,4.980593330175116e-41,1.7174459759224539e-40
FCGR3A+ Monocytes,AIF1,13.413866,,5.015442524506477e-41,1.7264862390727978e-40
FCGR3A+ Monocytes,P2RY10,13.404147,,5.717648685195328e-41,1.961457524938363e-40
FCGR3A+ Monocytes,KIF3A,13.354934,,1.1085736494927044e-40,3.777082281065432e-40
FCGR3A+ Monocytes,ZBED5-AS1,13.254437,4.647046,4.252959543471821e-40,1.4319729102598725e-39
FCGR3A+ Monocytes,RP11-430B1.2,13.192609,1.0034618,9.677674025000887e-40,3.231276803005304e-39
FCGR3A+ Monocytes,PHF14,13.147324,,1.763045576233042e-39,5.789969051668447e-39
FCGR3A+ Monocytes,TTC14,13.13347,,2.1172916357936528e-39,6.941939789487386e-39
FCGR3A+ Monocytes,CTB-152G17.6,13.122717,-0.81958133,2.4402726112396667e-39,7.974747095554466e-39
FCGR3A+ Monocytes,MRPL1,13.086944,,3.9102926651550765e-39,1.2671902024178418e-38
FCGR3A+ Monocytes,TASP1,13.045691,,6.724511145002086e-39,2.1518435664006677e-38
FCGR3A+ Monocytes,SERPINA1,13.026667,,8.629631324763139e-39,2.7482902308162863e-38
FCGR3A+ Monocytes,UBIAD1,12.955843,,2.1772976273572964e-38,6.825384411778358e-38
FCGR3A+ Monocytes,CHD7,12.909938,1.9287893,3.95620760495784e-38,1.2229389814398269e-37
FCGR3A+ Monocytes,IL24,12.861654,,7.397652175335116e-38,2.251948911821953e-37
FCGR3A+ Monocytes,MEIG1,12.822055,-0.28928328,1.233859534188263e-37,3.7276723087258695e-37
FCGR3A+ Monocytes,NEMF,12.743892,,3.3714869895188707e-37,1.0094272423709194e-36
FCGR3A+ Monocytes,LPIN1,12.718457,,4.669889134477675e-37,1.3898479566897842e-36
FCGR3A+ Monocytes,PACS1,12.699536,,5.948076157566357e-37,1.7623929355752167e-36
FCGR3A+ Monocytes,XXbac-BPG299F13.17,12.60969,,1.8672648765140207e-36,5.435996729298459e-36
FCGR3A+ Monocytes,HKDC1,12.547655,-2.8257518,4.09456372324104e-36,1.1781357646286116e-35
FCGR3A+ Monocytes,AEBP1,12.537005,0.74068975,4.683593641255759e-36,1.3400840175266837e-35
FCGR3A+ Monocytes,FTH1,12.519636,,5.8301828730672095e-36,1.6610207615576097e-35
FCGR3A+ Monocytes,RPUSD2,12.50754,3.4061415,6.78949818204551e-36,1.9315784301694198e-35
FCGR3A+ Monocytes,AP3M2,12.488619,,8.613606164611255e-36,2.44011506079639e-35
FCGR3A+ Monocytes,NELL2,12.486964,,8.794547484834361e-36,2.487849359217641e-35
FCGR3A+ Monocytes,GNG3,12.443644,0.7066718,1.5143509943127082e-35,4.2537949278446864e-35
FCGR3A+ Monocytes,TCL1A,12.381764,,3.2805226085869893e-35,9.125236741549345e-35
FCGR3A+ Monocytes,SGSM2,12.350592,3.0923495,4.835456167323048e-35,1.3357613721886872e-34
FCGR3A+ Monocytes,TMEM116,12.331878,,6.100824668064614e-35,1.676050732984784e-34
FCGR3A+ Monocytes,RP11-324I22.4,12.269946,,1.3134019547104916e-34,3.564184408983695e-34
FCGR3A+ Monocytes,BIRC3,12.243996,,1.8090349673009679e-34,4.889283695408022e-34
FCGR3A+ Monocytes,RCL1,12.185993,,3.6913043909260263e-34,9.909541989063158e-34
FCGR3A+ Monocytes,CAND1,12.147944,,5.8825736260757695e-34,1.566493660516315e-33
FCGR3A+ Monocytes,PASK,12.147841,,5.890016163541345e-34,1.566493660516315e-33
FCGR3A+ Monocytes,GPR171,12.140811,,6.418676572494673e-34,1.7048277748989836e-33
FCGR3A+ Monocytes,SCAI,12.117444,2.6649547,8.538003270168732e-34,2.2617227205744986e-33
FCGR3A+ Monocytes,KIAA1430,12.111344,,9.197418355282388e-34,2.433179459069415e-33
FCGR3A+ Monocytes,CEP68,12.0688505,,1.5427395753867547e-33,4.049185237235577e-33
FCGR3A+ Monocytes,MS4A7,11.9911,,3.9561404997840776e-33,1.0249068652290356e-32
FCGR3A+ Monocytes,SPIN1,11.969492,5.375358,5.1342182043648626e-33,1.3198504381400673e-32
FCGR3A+ Monocytes,RHOC,11.959876,,5.7647704701313165e-33,1.4800437664008515e-32
FCGR3A+ Monocytes,ZNF263,11.893965,,1.2722119325483283e-32,3.2371804899448555e-32
FCGR3A+ Monocytes,BOLA3,11.78835,,4.4823449084975435e-32,1.12621731369285e-31
FCGR3A+ Monocytes,PCSK7,11.78256,,4.8012074574272407e-32,1.201804119506193e-31
FCGR3A+ Monocytes,CFD,11.762296,,6.105128577713194e-32,1.5224759545419436e-31
FCGR3A+ Monocytes,ATG16L1,11.755989,,6.578595621622152e-32,1.634433694812957e-31
FCGR3A+ Monocytes,GRAP2,11.6244755,,3.0948867680348246e-31,7.520988500692162e-31
FCGR3A+ Monocytes,ZFYVE28,11.620753,,3.232731070837639e-31,7.836923808091247e-31
FCGR3A+ Monocytes,TOP1MT,11.589633,,4.6512347171230965e-31,1.1194307381764372e-30
FCGR3A+ Monocytes,ZNF276,11.571332,,5.758147510173888e-31,1.3775472512377723e-30
FCGR3A+ Monocytes,MS4A1,11.556651,,6.8321837648906905e-31,1.6325409235103202e-30
FCGR3A+ Monocytes,ADPRM,11.464736,,1.9836343479715743e-30,4.6783828961593734e-30
FCGR3A+ Monocytes,IFITM2,11.41304,,3.5992424563800585e-30,8.39963233694296e-30
FCGR3A+ Monocytes,MAGEH1,11.39991,,4.185525459453753e-30,9.756469602456302e-30
FCGR3A+ Monocytes,FTL,11.398979,,4.2304995731901776e-30,9.849824384610425e-30
FCGR3A+ Monocytes,RCN2,11.383987,,5.0248444992699784e-30,1.1658571924060274e-29
FCGR3A+ Monocytes,AKTIP,11.377888,,5.3889315643879356e-30,1.248883328942743e-29
FCGR3A+ Monocytes,XRRA1,11.367548,3.754983,6.066771387235382e-30,1.4027217080313022e-29
FCGR3A+ Monocytes,CISH,11.312544,,1.1374265374317033e-29,2.6207984733449385e-29
FCGR3A+ Monocytes,CD79A,11.296622,,1.3636293911197886e-29,3.1347802094707786e-29
FCGR3A+ Monocytes,ARRDC3,11.263847,,1.9792560600876598e-29,4.52919006885048e-29
FCGR3A+ Monocytes,KRT1,11.261779,,2.0262592613364088e-29,4.6314497401975056e-29
FCGR3A+ Monocytes,MEOX1,11.25661,-0.29181895,2.1486690271925848e-29,4.9000433915452334e-29
FCGR3A+ Monocytes,TIMP1,11.246994,,2.3961912396497476e-29,5.452084731853806e-29
FCGR3A+ Monocytes,RP11-589C21.6,11.217114,,3.3605829396558994e-29,7.603128822750903e-29
FCGR3A+ Monocytes,C8orf44,11.204293,5.786172,3.884395654820109e-29,8.758502040180629e-29
FCGR3A+ Monocytes,BEX2,11.180203,,5.097292883192947e-29,1.1454590748748195e-28
FCGR3A+ Monocytes,AC113189.5,11.076606,5.643529,1.6293304165528922e-28,3.5848854049568585e-28
FCGR3A+ Monocytes,PVRL3,11.071229,-0.20412742,1.730108593062782e-28,3.80243646826985e-28
FCGR3A+ Monocytes,ZNF45,11.059133,3.0501897,1.9800322702455963e-28,4.342176031240342e-28
FCGR3A+ Monocytes,RORA,11.054687,,2.080620017563247e-28,4.557765646359796e-28
FCGR3A+ Monocytes,HAPLN3,11.047242,,2.2605183412338204e-28,4.930247200073763e-28
FCGR3A+ Monocytes,MZB1,11.0179825,,3.1299445732792323e-28,6.811631280259483e-28
FCGR3A+ Monocytes,MTERFD2,10.99565,,4.0101221929911863e-28,8.698746622540534e-28
FCGR3A+ Monocytes,PDZD4,10.937648,1.8800746,7.614989797182342e-28,1.6393950047755312e-27
FCGR3A+ Monocytes,CEBPB,10.891432,,1.2663317908592173e-27,2.7058371599555924e-27
FCGR3A+ Monocytes,UXS1,10.830431,,2.469893091905029e-27,5.216247290190135e-27
FCGR3A+ Monocytes,TGFBR3L,10.822574,-0.2678796,2.691128125696812e-27,5.671502899255663e-27
FCGR3A+ Monocytes,CRIP2,10.806651,,3.2014423940992435e-27,6.73987872441946e-27
FCGR3A+ Monocytes,SNHG12,10.729315,,7.414398196367404e-27,1.5430589378496159e-26
FCGR3A+ Monocytes,CHD2,10.708223,,9.313237792808856e-27,1.9322070109561943e-26
FCGR3A+ Monocytes,CD79B,10.651358,,1.718401571512331e-26,3.539447109191207e-26
FCGR3A+ Monocytes,TBC1D15,10.648463,,1.7726804143385762e-26,3.6474905644826673e-26
FCGR3A+ Monocytes,ZNF559,10.607003,,2.76475478357275e-26,5.671291863738974e-26
FCGR3A+ Monocytes,FGFR1OP2,10.602971,,2.886624146844758e-26,5.915213415665488e-26
FCGR3A+ Monocytes,NARG2,10.586222,,3.452485625872535e-26,7.053086058983729e-26
FCGR3A+ Monocytes,RP11-706O15.1,10.542073,3.0419424,5.526684083372821e-26,1.1233097730432564e-25
FCGR3A+ Monocytes,ATP6V0E2,10.485621,,1.0058192948317241e-25,2.0217473262949228e-25
FCGR3A+ Monocytes,SPI1,10.471354,,1.1695829015168305e-25,2.339165803033661e-25
FCGR3A+ Monocytes,PRAF2,10.338703,,4.708675935005764e-25,9.324110762387652e-25
FCGR3A+ Monocytes,DRAXIN,10.295176,-0.001803035,7.408458882205494e-25,1.458358047678247e-24
FCGR3A+ Monocytes,LDLRAP1,10.20874,,1.8120218584656367e-24,3.518489045564343e-24
FCGR3A+ Monocytes,RP13-131K19.7,10.187545,-2.6044452,2.2538390239448456e-24,4.3636767162533314e-24
FCGR3A+ Monocytes,PIK3R1,10.187132,,2.2634449503371084e-24,4.378036654423807e-24
FCGR3A+ Monocytes,RFPL2,10.0947,1.241608,5.830924807102094e-24,1.1191794255474267e-23
FCGR3A+ Monocytes,RP5-1073O3.7,9.958533,4.9702535,2.3145133880704453e-23,4.3918660115188715e-23
FCGR3A+ Monocytes,ICOS,9.939716,,2.7962213440571005e-23,5.285862654172212e-23
FCGR3A+ Monocytes,LINC01013,9.899497,,4.1837303422252454e-23,7.893830834387255e-23
FCGR3A+ Monocytes,PTPN4,9.819782,,9.254287994279467e-23,1.733012733011136e-22
FCGR3A+ Monocytes,IDUA,9.77946,-2.2395937,1.379444449680809e-22,2.566408278475924e-22
FCGR3A+ Monocytes,ARID5B,9.725594,,2.3453417481100037e-22,4.335197316284665e-22
FCGR3A+ Monocytes,BRAT1,9.54042,,1.4225542640001782e-21,2.593535577028584e-21
FCGR3A+ Monocytes,IL23A,9.535664,,1.4892983876863181e-21,2.712747518554313e-21
FCGR3A+ Monocytes,TMPRSS11E,9.528685,,1.592883827371303e-21,2.8987876749250282e-21
FCGR3A+ Monocytes,TRABD2A,9.468253,,2.8456382150382113e-21,5.1644976679459364e-21
FCGR3A+ Monocytes,RP5-827C21.4,9.462256,2.2607703,3.0136973437509647e-21,5.459596637230008e-21
FCGR3A+ Monocytes,TRIM23,9.434443,1.5445707,3.9307426263630565e-21,7.101612694422866e-21
FCGR3A+ Monocytes,BCDIN3D,9.350077,6.0097127,8.758430013413667e-21,1.5668032224353605e-20
FCGR3A+ Monocytes,ZNF836,9.345528,,9.143268297025074e-21,1.634185575875795e-20
FCGR3A+ Monocytes,COTL1,9.2715,,1.835474622924355e-20,3.263065996309964e-20
FCGR3A+ Monocytes,KRBOX4,9.169763,,4.740628761463759e-20,8.3756691898653e-20
FCGR3A+ Monocytes,RP11-247A12.2,9.129543,-1.3929708,6.878892207321168e-20,1.2068231942668717e-19
FCGR3A+ Monocytes,CTC-260E6.6,9.105143,-0.89980793,8.615294813557642e-20,1.5074881563530431e-19
FCGR3A+ Monocytes,RP11-432I5.1,9.100594,0.88544047,8.98393806940293e-20,1.5692468243498566e-19
FCGR3A+ Monocytes,ARL6,9.087359,,1.0147330428638488e-19,1.767827600808099e-19
FCGR3A+ Monocytes,TNRC6B,9.003923,,2.177930186772655e-19,3.758291953015798e-19
FCGR3A+ Monocytes,PMEPA1,8.934857,-1.5525373,4.077027696048501e-19,6.999189177765667e-19
FCGR3A+ Monocytes,MYC,8.859176,,8.060851678801997e-19,1.376746657353031e-18
FCGR3A+ Monocytes,MOCS2,8.858969,9.342198,8.075815857621008e-19,1.3781255729728684e-18
FCGR3A+ Monocytes,NGFRAP1,8.750097,,2.1316822849248492e-18,3.616085300975147e-18
FCGR3A+ Monocytes,ZBTB32,8.742137,0.69923884,2.2874284214068486e-18,3.876997324418388e-18
FCGR3A+ Monocytes,CD84,8.737484,,2.3835961374725033e-18,4.036572629081292e-18
FCGR3A+ Monocytes,GADD45G,8.687856,,3.693430238064388e-18,6.212666506416128e-18
FCGR3A+ Monocytes,CD82,8.677827,,4.0340127411325885e-18,6.774160774362029e-18
FCGR3A+ Monocytes,ITM2A,8.661491,,4.6563161456754824e-18,7.792997733348087e-18
FCGR3A+ Monocytes,C16orf58,8.622513,,6.550055811218474e-18,1.092586457250788e-17
FCGR3A+ Monocytes,ANKRD49,8.614345,,7.034255283014698e-18,1.1713997140740546e-17
FCGR3A+ Monocytes,HVCN1,8.542281,,1.3159748911190739e-17,2.1823795872621457e-17
FCGR3A+ Monocytes,IFI30,8.4435425,,3.0786147611626025e-17,5.067678619197699e-17
FCGR3A+ Monocytes,IRF9,8.366569,,5.932063512123151e-17,9.70083975817359e-17
FCGR3A+ Monocytes,DNAJB9,8.363208,,6.103552028319242e-17,9.964982903378354e-17
FCGR3A+ Monocytes,SAT1,8.361967,,6.168099130663387e-17,1.0062151926041415e-16
FCGR3A+ Monocytes,MAL,8.360209,,6.260694784111629e-17,1.019657130962806e-16
FCGR3A+ Monocytes,CST3,8.245342,,1.6468854050063814e-16,2.6562667822683573e-16
FCGR3A+ Monocytes,AC073072.5,8.235313,0.14513497,1.79088738231589e-16,2.886200454981289e-16
FCGR3A+ Monocytes,NPC2,8.086223,,6.15434732170791e-16,9.839084447174917e-16
FCGR3A+ Monocytes,PPP1R14A,8.08064,,6.442782476497146e-16,1.0291984786736654e-15
FCGR3A+ Monocytes,FCGR2B,8.078572,,6.552956598268357e-16,1.045962745134614e-15
FCGR3A+ Monocytes,PSAP,8.069267,,7.07215608344507e-16,1.1279355794968215e-15
FCGR3A+ Monocytes,DHX8,8.053241,,8.062979161737593e-16,1.281872680721398e-15
FCGR3A+ Monocytes,CGRRF1,8.010747,,1.14013390990838e-15,1.8025832567721425e-15
FCGR3A+ Monocytes,TXNRD3,7.9887767,0.61545867,1.3628418056514464e-15,2.1495927533934487e-15
FCGR3A+ Monocytes,MT3,7.9533653,0.2325082,1.8151207789325253e-15,2.8539634888876183e-15
FCGR3A+ Monocytes,ZNF561,7.8881254,-0.4260759,3.067591956375829e-15,4.774462188911797e-15
FCGR3A+ Monocytes,TYMP,7.8645525,,3.7041976170638e-15,5.74294204195938e-15
FCGR3A+ Monocytes,ZNF32,7.8415995,,4.4484331465391566e-15,6.89145336411953e-15
FCGR3A+ Monocytes,IFT57,7.823196,,5.1498888197751754e-15,7.959642688987907e-15
FCGR3A+ Monocytes,AL928742.12,7.75961,-0.14900891,8.519075823011792e-15,1.3096196499633808e-14
FCGR3A+ Monocytes,LZTS2,7.7514424,1.5951316,9.085456933238733e-15,1.395615504337747e-14
FCGR3A+ Monocytes,CTSS,7.723113,,1.1352226794479375e-14,1.7384727097211905e-14
FCGR3A+ Monocytes,MCOLN3,7.721976,0.53256756,1.1454005462546363e-14,1.7527169797316548e-14
FCGR3A+ Monocytes,EXOC4,7.6563225,5.5062504,1.9133287801506413e-14,2.9144383551418754e-14
FCGR3A+ Monocytes,ICOSLG,7.6558056,2.8855686,1.921042067725743e-14,2.923960529262927e-14
FCGR3A+ Monocytes,ANKAR,7.6427784,2.4829986,2.1258390914085498e-14,3.228305377993242e-14
FCGR3A+ Monocytes,ANKRD44,7.593047,,3.1246885839185894e-14,4.73079270843087e-14
FCGR3A+ Monocytes,SUOX,7.583225,,3.370696628987668e-14,5.095535342384986e-14
FCGR3A+ Monocytes,AC093323.3,7.582915,,3.3787678305775035e-14,5.1038788981533283e-14
FCGR3A+ Monocytes,EMB,7.5025797,,6.257387264714092e-14,9.423776001075439e-14
FCGR3A+ Monocytes,RFC1,7.444164,,9.756035968301074e-14,1.4659708442225505e-13
FCGR3A+ Monocytes,FAM107B,7.424623,,1.1310167322546387e-13,1.6969493357158872e-13
FCGR3A+ Monocytes,FAM154B,7.385024,0.44669864,1.5242578319023962e-13,2.2750116894065615e-13
FCGR3A+ Monocytes,DPH5,7.365173,,1.769172950716647e-13,2.6307404471623003e-13
FCGR3A+ Monocytes,NOL11,7.339739,,2.140111569017088e-13,3.1752397166425637e-13
FCGR3A+ Monocytes,LGALS3BP,7.338291,,2.1633793648570629e-13,3.2073823051995004e-13
FCGR3A+ Monocytes,MRM1,7.267675,0.41086516,3.657270544979828e-13,5.378339036735041e-13
FCGR3A+ Monocytes,RP11-488C13.5,7.22942,2.4688418,4.850597424716163e-13,7.117531070750056e-13
FCGR3A+ Monocytes,THEM4,7.1713147,,7.428100678438801e-13,1.0859796313507017e-12
FCGR3A+ Monocytes,RDH14,7.1621127,,7.94430406692845e-13,1.1605995715015996e-12
FCGR3A+ Monocytes,C16orf52,7.093461,2.171436,1.3079881800752243e-12,1.9039129258736887e-12
FCGR3A+ Monocytes,TTC3,7.060169,,1.663001575472867e-12,2.4118949608018376e-12
FCGR3A+ Monocytes,ARHGAP11A,6.982005,0.35507056,2.9099607523615993e-12,4.18398382798217e-12
FCGR3A+ Monocytes,NEK8,6.9802475,2.2262928,2.946601091770496e-12,4.233622258290943e-12
FCGR3A+ Monocytes,FGR,6.97818,,2.990286857167507e-12,4.290225046151374e-12
FCGR3A+ Monocytes,SNAP47,6.9762154,,3.032376308226958e-12,4.3474929150207285e-12
FCGR3A+ Monocytes,HLA-DPA1,6.9522285,,3.5955991752550613e-12,5.147600823557711e-12
FCGR3A+ Monocytes,SH3BP5,6.9344454,,4.078178753574314e-12,5.830134029412886e-12
FCGR3A+ Monocytes,ZNF763,6.9203844,-0.06670437,4.504203758217531e-12,6.434576797453616e-12
FCGR3A+ Monocytes,USP20,6.8877125,,5.669660832464859e-12,8.087961244600369e-12
FCGR3A+ Monocytes,DUOX1,6.814098,,9.485697228878363e-12,1.3454889686352289e-11
FCGR3A+ Monocytes,PARP1,6.800864,,1.0399354927766153e-11,1.4719539883603895e-11
FCGR3A+ Monocytes,RP11-393I2.4,6.75258,,1.4523858804467218e-11,2.0499447853870455e-11
FCGR3A+ Monocytes,BLZF1,6.742138,,1.5607291262420547e-11,2.19975916313186e-11
FCGR3A+ Monocytes,S100A11,6.7377954,,1.608077780969299e-11,2.264898283055351e-11
FCGR3A+ Monocytes,CLYBL,6.7337112,,1.653890111228915e-11,2.327783407781724e-11
FCGR3A+ Monocytes,TNFRSF25,6.5761952,,4.826394608686969e-11,6.731373233873039e-11
FCGR3A+ Monocytes,EGLN3,6.552467,,5.659432549413146e-11,7.871255284302012e-11
FCGR3A+ Monocytes,ABI3,6.547142,,5.864855542131019e-11,8.151293317763751e-11
FCGR3A+ Monocytes,ITM2C,6.52512,,6.794721235329156e-11,9.42402390475611e-11
FCGR3A+ Monocytes,RIOK2,6.448714,,1.1280341692766722e-10,1.5591349955448128e-10
FCGR3A+ Monocytes,TYROBP,6.3845077,,1.7194962318083335e-10,2.3700843994601423e-10
FCGR3A+ Monocytes,ACTR6,6.2945576,,3.0827802427286273e-10,4.2287794824809703e-10
